step,loss,ema_loss,lr,ppl,grad_norm
29700,4.035634994506836,4.090661262126455,3.09518424344344e-05,56.57883608405032,0.8652536260158208
29800,3.9083328247070312,4.092038807639507,3.0694344319554796e-05,49.81583098141756,0.873349819681457
29900,3.8689913749694824,4.036330244091154,3.04372532642008e-05,47.894054568479355,0.841318554223449
30000,4.135431289672852,4.127441538524979,3.0180580514368037e-05,62.5165479984594,0.864833859696912
30100,4.134012699127197,4.093026038860811,2.9924337297754086e-05,62.42792548891092,0.8826033992983046
30200,4.060816287994385,4.095854510512698,2.9668534823267346e-05,58.021654133230356,0.9292107230351672
30300,3.9956045150756836,4.081924581676937,2.9413184280536744e-05,54.3586913418459,0.8774724968276728
30400,4.109882831573486,4.097721274392591,2.915829683942224e-05,60.939576956958746,0.8856952187629048
30500,4.250758647918701,4.111764563343729,2.890388364952623e-05,70.15861785142522,0.8923782901746472
30600,4.243919849395752,4.138679954268641,2.86499558397058e-05,69.68045409569248,0.8863064150543674
30700,3.89859676361084,4.066912631273482,2.8396524517586005e-05,49.33317440698782,0.8850535460806156
30800,3.9905056953430176,4.058450945023701,2.8143600769073857e-05,54.08223158197859,0.8646144654980615
30900,4.178802490234375,4.090073675012821,2.7891195657873476e-05,65.28762381603036,0.8987198014611055
31000,4.19885778427124,4.139721356242958,2.7639320225002108e-05,66.61020434954565,0.8664447096488341
31100,3.8777453899383545,4.0645686801617975,2.7387985488307144e-05,48.31516033296943,0.8953737432547927
31200,4.208177089691162,4.116477769698251,2.7137202441984195e-05,67.23386672431567,0.8698476408055861
31300,4.038530349731445,4.086828910383526,2.688698205609609e-05,56.742889294262305,0.8525742960587668
31400,4.190704822540283,4.101252788697977,2.6637335276093163e-05,66.06934171473458,0.8738205333547403
31500,4.052016258239746,4.088179454493897,2.638827302233428e-05,57.51330188846888,0.8817107961448527
31600,4.086389541625977,4.0570615938021195,2.6139806189609287e-05,59.52459221068464,0.9141495408031483
31700,4.217720031738281,4.065008611707508,2.589194564666236e-05,67.8785467979043,0.8832318701425655
31800,4.277918338775635,4.095558475584289,2.564470223571661e-05,72.09021629621543,0.8909027189588694
31900,4.132287979125977,4.0634613458194,2.539808677199978e-05,62.320347594725675,0.8652603938867048
32000,3.9563920497894287,4.021066136957969,2.5152110043271166e-05,52.26840354514688,0.8688013652007404
32100,4.069102764129639,4.09902194087852,2.4906782809349774e-05,58.50444674766819,0.8705832901564244
32200,4.068392753601074,4.062968487943587,2.4662115801643535e-05,58.46292271750322,0.8596751231856232
32300,4.103118896484375,4.041430605408012,2.441811972268e-05,60.52877649410022,0.8728377870803562
32400,4.285658359527588,4.1221393261125945,2.417480524563808e-05,72.65036103589274,0.8977493168756076
32500,4.335109710693359,4.089102371247295,2.393218301388123e-05,76.33333301328518,0.92262805476592
32600,3.8592305183410645,4.053263732448043,2.369026364049187e-05,47.428841700101955,0.8636446388294844
32700,4.081444263458252,4.134164677962666,2.344905770780707e-05,59.2309532060923,0.8915600404071126
32800,4.096469402313232,4.078880337211256,2.320857576695578e-05,60.12762594981665,0.8726380948623257
32900,3.9292967319488525,4.089813189548865,2.2968828337397095e-05,50.87118900421359,0.878126627202476
33000,4.1993584632873535,4.089805942688987,2.272982590646029e-05,66.64356303142164,0.8914853395892189
33100,4.146446704864502,4.067110435681021,2.249157892888593e-05,63.20900055541986,0.8859449668960402
33200,3.948662281036377,4.030147840123226,2.2254097826368653e-05,51.86593835798229,0.8882902255178894
33300,3.993887186050415,4.047470375417748,2.2017392987101197e-05,54.26541969540497,0.877234915374954
33400,4.119415283203125,4.084787234343558,2.178147476532003e-05,61.523258062782396,0.8734493741834928
33500,4.234035015106201,4.032003943234461,2.1546353480852495e-05,68.99506740143356,0.8942400222017174
33600,3.8582992553710938,4.059495875464943,2.1312039418665213e-05,47.384693536083844,0.8658282195890036
33700,3.8588192462921143,4.044284244272761,2.1078542828414373e-05,47.40933955381534,0.8839279663735695
33800,4.145866394042969,4.076673660046448,2.0845873923997216e-05,63.172330329472814,0.8987655643161855
33900,4.131104946136475,4.009993499683576,2.0614042883105415e-05,62.24666416116396,0.8788477319779513
34000,4.2047624588012695,4.131472740930497,2.038305984677969e-05,67.00467940389183,0.9040735855562906
34100,3.904371500015259,4.040367862949187,2.015293491896631e-05,49.61888464185028,0.8948829365654372
34200,4.105992794036865,4.070203154460413,1.9923678166075185e-05,60.70298019862202,0.8871951656046857
34300,3.96622896194458,4.068282201978734,1.969529961653932e-05,52.78510042371226,0.8677563761834995
34400,4.170461654663086,4.05387583993518,1.946780926037635e-05,64.74533519494476,0.9125737338925136
34500,4.011795997619629,4.070926180098603,1.9241217048751406e-05,55.246003206073944,0.8923042162448029
34600,4.092443466186523,4.067443332135226,1.9015532893541868e-05,59.88604259417333,0.8896059505809484
34700,3.986375570297241,4.079602714710524,1.8790766666903822e-05,53.85932583395595,0.8800167094581869
34800,4.138866901397705,4.0950136015974525,1.8566928200840128e-05,62.73169996143608,0.8978356126325318
34900,3.917313575744629,4.051866826387601,1.834402728677048e-05,50.26522950484634,0.9125229731063399
35000,4.192267417907715,4.037016324042489,1.8122073675102935e-05,66.17266206495444,0.872550970628115
35100,4.211116313934326,4.056392245957382,1.7901077074807477e-05,67.43177283810066,0.9030864177369007
35200,3.9766573905944824,4.043132776895327,1.7681047152991363e-05,53.338446326606295,0.8687280748290059
35300,4.006189346313477,4.092285491991486,1.7461993534476144e-05,54.93712482584625,0.8730653815095359
35400,4.033838748931885,4.044525277246346,1.7243925801376758e-05,56.47729782122718,0.9038529811897154
35500,4.133040428161621,4.055501425247035,1.702685349268226e-05,62.36725812685337,0.8783923255029952
35600,4.1092681884765625,4.037149148588462,1.6810786103838667e-05,60.902132375358335,0.9134242773282258
35700,3.9533450603485107,4.03387127406288,1.659573308633354e-05,52.109384658914315,0.886145459749432
35800,3.9467849731445312,4.078650751341527,1.6381703847282518e-05,51.76866136059163,0.859098862187583
35900,4.024508476257324,4.028764306297834,1.6168707749017895e-05,55.95279989194568,0.8917000621806382
36000,3.9367527961730957,4.032790166021844,1.5956754108678996e-05,51.25190541584183,0.8719666876006387
36100,4.092007160186768,4.055818923749681,1.5745852197804717e-05,59.859919653700096,0.9124661984099904
36200,3.998621702194214,4.0586693595612715,1.5536011241927834e-05,54.522949359120496,0.8655787409873391
36300,3.985393524169922,3.9943597768230363,1.532724042017156e-05,53.80645945446106,0.922055315114111
36400,4.026496887207031,4.035657327501429,1.5119548864847979e-05,56.06416773774597,0.8929926140640211
36500,4.034647464752197,4.037832517700607,1.491294566105852e-05,56.52299037912061,0.8761352516368437
36600,3.9933149814605713,4.005884927166766,1.4707439846296648e-05,54.23437765523138,0.8781379863701277
36700,3.9104630947113037,4.0241365357788625,1.4503040410052412e-05,49.92206526557496,0.8824054638989601
36800,4.328115463256836,4.0810110926885494,1.4299756293419353e-05,75.80130154329918,0.8930731672284073
36900,4.1703009605407715,4.048044057540938,1.409759638870325e-05,64.73493183603335,0.9115400364643715
37000,4.132948875427246,4.075303083699047,1.3896569539033253e-05,62.36154849520657,0.8910182660326343
37100,4.110892295837402,4.056950832036384,1.3696684537975023e-05,61.00112434187127,0.897534461453963
37200,4.047680377960205,4.100357104517375,1.3497950129146014e-05,57.264470937438226,0.9062440852818754
37300,3.9752910137176514,4.04627073284613,1.3300375005833103e-05,53.26561567528962,0.8605230695429524
37400,3.943474292755127,4.081218318875425,1.3103967810612214e-05,51.5975552637246,0.965045358737703
37500,4.074660301208496,4.028666036153013,1.2908737134970367e-05,58.83049254636117,0.870165565511615
37600,3.9037327766418457,3.9731497360987165,1.271469151892974e-05,49.587202019759594,0.8725326918284041
37700,4.134330749511719,3.9974868370417505,1.2521839450674218e-05,62.447783872433405,0.8909130674360131
37800,4.165700435638428,4.026128271089166,1.233018936617803e-05,64.43780117263806,0.8804636883327962
37900,4.013147830963135,4.061554886923367,1.2139749648836712e-05,55.320737097805655,0.8963370465842672
38000,4.106678485870361,4.046287292047257,1.1950528629100457e-05,60.74461801013534,0.8976006760876678
38100,4.0681023597717285,4.034056323401962,1.1762534584109657e-05,58.445947910309464,0.8844170762145365
38200,3.8775320053100586,4.034787174368147,1.1575775737332835e-05,48.30485172032957,0.8635626892197615
38300,4.052308082580566,4.049053312944935,1.1390260258206988e-05,57.5300881190771,0.8733212800406677
38400,4.062349319458008,3.997002138587363,1.120599626178013e-05,58.11067137026673,0.8754815657224284
38500,4.146169662475586,4.056502773918575,1.1022991808356442e-05,63.19149140840494,0.8805967227789866
38600,4.19389533996582,4.04838600155248,1.0841254903143547e-05,66.2804737318593,0.8899300486067058
38700,3.7346506118774414,4.010225368653716,1.066079349590241e-05,41.8733929408746,0.8607524285186513
38800,4.142417907714844,4.051897200786316,1.0481615480599622e-05,62.954856605115886,0.8676131992109019
38900,3.965179443359375,4.005855258852796,1.0303728695062007e-05,52.72973054073872,0.8986505485223975
39000,3.976893901824951,4.037635488673854,1.0127140920633857e-05,53.351062960107235,0.8712656256891846
39100,3.9636263847351074,4.021884516496032,9.951859881836472e-06,52.647901736879426,0.8863518226079344
39200,3.834292411804199,3.9949064679426143,9.777893246030329e-06,46.26068257137757,0.8918829528393651
39300,4.118074893951416,3.9874975991599815,9.605248623079664e-06,61.44084819193591,0.9224072766211198
39400,4.045505046844482,4.03562839059554,9.433933565019555e-06,57.14003714340369,0.9158554052497262
39500,4.244900703430176,4.088064648479835,9.263955565725648e-06,69.74883398007324,0.913686157277704
39600,3.88820219039917,3.9731262335739723,9.095322060586259e-06,48.823033057919304,0.893576379970478
39700,3.98367977142334,4.086825380882265,8.928040426177227e-06,53.71432745506954,0.8649632052882844
39800,3.993291139602661,4.036097771907414,8.762117979939129e-06,54.23308462231969,0.9213595367152463
39900,4.0134735107421875,4.052224151529747,8.597561979857292e-06,55.338756877420344,0.8608386571733423
40000,4.002641677856445,4.0445259442995525,8.434379624144261e-06,54.742571430506786,0.8911351820660585
40100,3.9940388202667236,4.02591721346586,8.272578050924887e-06,54.27364881368533,0.9076472131237174
40200,3.901963949203491,4.022208933746451,8.11216433792417e-06,49.49956834351001,0.8743717684441092
40300,3.9708242416381836,4.0412798813733,7.953145502157564e-06,53.028220899283504,0.8788636136300837
40400,3.911332130432129,4.0458249427836845,7.795528499624119e-06,49.96546818015812,0.888433024512
40500,4.16048526763916,4.054687800406103,7.639320225002106e-06,64.10262198159757,0.9119399268306491
40600,4.231637954711914,4.066384132088389,7.484527511347517e-06,68.82988011900636,0.9159309824859728
40700,4.028213024139404,4.048011358438721,7.331157129795117e-06,56.160464131848904,0.8707367455863705
40800,4.340987205505371,4.032215962140702,7.179215789262221e-06,76.78330283435093,0.8896786042729329
40900,4.10899543762207,4.067697332338762,7.02871013615531e-06,60.88552353185365,0.8806683520717694
41000,4.025729656219482,3.9895521801797442,6.8796467540791986e-06,56.02117006764807,0.8877228220111986
41100,4.055202007293701,3.9876122742415396,6.732032163549141e-06,57.696816996883584,0.8782896778648014
41200,4.180610656738281,4.046315685009631,6.585872821705508e-06,65.40578150272705,0.9169860553011756
41300,3.8980839252471924,4.019926647755054,6.441175122031418e-06,49.307880948833606,0.9154710449061122
41400,4.076416969299316,4.090102945084762,6.297945394073015e-06,58.93392902056203,0.9177822796136881
41500,3.9091012477874756,4.002222710672167,6.1561899031625794e-06,49.854125326960364,0.8810917015331386
41600,4.156311511993408,3.9665676955838816,6.015914850144535e-06,63.835630866618374,0.8859352480371608
41700,3.8948984146118164,4.013876010138504,5.87712637110411e-06,49.15106007954807,0.8899713144734286
41800,3.9425201416015625,4.018926610604841,5.739830537098985e-06,51.54834687670153,0.8881471607639064
41900,3.880765199661255,4.050582996235053,5.604033353893723e-06,48.461283444859006,0.8623447837493589
42000,3.8048689365386963,3.9882395200773884,5.469740761697044e-06,44.91936244007151,0.852405137850721
42100,4.000383377075195,3.982425399342335,5.336958634901983e-06,54.61908572509077,0.8903125795036624
42200,4.091878414154053,3.987863091005778,5.205692781828915e-06,59.852213422610035,0.895130929309744
42300,4.069538116455078,4.049416844190141,5.07594894447148e-06,58.52992233963507,0.9008284159423967
42400,3.968730926513672,4.041804269427768,4.9477327982454615e-06,52.91733222541071,0.8829321334466648
42500,4.106145858764648,4.042299338175437,4.821049951740442e-06,60.71227239489736,0.9080610173932315
42600,3.9837543964385986,4.039562940425418,4.6959059464745235e-06,53.71833603714388,0.8992596434901118
42700,4.014547824859619,4.005542707610261,4.572306256651908e-06,55.398240031249784,0.8956925753931233
42800,4.049927711486816,4.002974801622117,4.450256288923452e-06,57.39330801858116,0.8787616011966797
42900,3.854416847229004,4.031093238961164,4.329761382150115e-06,47.20108347132503,0.8669227749531015
43000,4.13930082321167,4.021815458073339,4.2108268071694616e-06,62.758926521148325,0.8837160992467752
43100,4.156641006469727,4.059603403589975,4.093457766565117e-06,63.85666781997086,0.9097422429680015
43200,4.078423500061035,3.9825206959036983,3.977659394439117e-06,59.05230048032315,0.8909140412118509
43300,3.9908132553100586,4.015311191493577,3.863436756187406e-06,54.09886766950758,0.8775188743974589
43400,4.169651985168457,3.9647065832048973,3.7507948482782187e-06,64.69293408876916,0.8753251077639065
43500,4.013116836547852,4.007006196470956,3.6397385980335e-06,55.319022490478034,0.8666043087745904
43600,4.0916619300842285,4.033345614685746,3.530272863413422e-06,59.83925777425666,0.8828517071213877
43700,3.7995212078094482,4.008431792258873,3.422402432803824e-06,44.679787038133,0.8794343534380699
43800,4.209593772888184,4.041737038861074,3.316132024806806e-06,67.3291833143389,0.9043073742353449
43900,4.093710899353027,4.035694948088627,3.211466288034264e-06,59.961992271170615,0.9198576493247839
44000,4.031465530395508,4.0546216762222,3.1084098009046106e-06,56.343423770176514,0.8806717836809078
44100,4.15229606628418,4.035474185657354,3.0069670714424483e-06,63.5798163050262,0.9013262383292083
44200,4.141173839569092,4.063458529288393,2.9071425370813843e-06,62.876585170987134,0.884136305202049
44300,4.211240768432617,4.014856797012306,2.8089405644699463e-06,67.44016554780251,0.883725962961075
44400,3.9532899856567383,4.056622089783227,2.7123654492805386e-06,52.106514829643984,0.8915865105420827
44500,4.185970783233643,4.001388525229572,2.6174214160215704e-06,65.7573060314438,0.8852107424726984
44600,4.176167011260986,4.033754802109025,2.5241126178526187e-06,65.11578619292371,0.9211299754172423
44700,3.9053497314453125,4.013224913050602,2.4324431364028023e-06,49.66744714314108,0.88893664243912
44800,3.9818572998046875,4.019095408439019,2.3424169815922106e-06,53.616523767060926,0.8762135576198724
44900,4.039342880249023,4.00457274469894,2.254038091456492e-06,56.78901335953715,0.8846407324734689
45000,4.260808944702148,4.095698855074001,2.1673103319746146e-06,70.86728799022654,0.9072116774347047
45100,3.816659688949585,4.036399129490207,2.0822374968997305e-06,45.45213021534054,0.8593047842356674
45200,3.701504945755005,3.9596992679122334,1.998823307593254e-06,40.50822118582728,0.8594157775870971
45300,4.093105316162109,3.969595933114687,1.917071412862046e-06,59.92569128929885,0.9037821911301964
45400,4.136223793029785,4.071728512675703,1.8369853887988087e-06,62.56611220991995,0.9139640208480126
45500,4.073646545410156,4.0210356988816,1.7585687386256944e-06,58.77088301328307,0.8697966928332161
45600,3.8071796894073486,4.020831823511781,1.6818248925410063e-06,45.023280003352,0.8636938703457422
45700,4.152605056762695,4.051043701336826,1.6067572075691984e-06,63.599464898348025,0.9047954785448958
45800,4.159958362579346,4.039495251241668,1.533368967413984e-06,64.068854882537,0.9027866637990416
45900,4.016854286193848,4.026213436165745,1.4616633823147442e-06,55.5261613959977,0.9113320661282052
46000,3.9779815673828125,3.992722921407046,1.3916435889060575e-06,53.40912264279902,0.9015034626403939
46100,4.202085018157959,4.034135147239009,1.323312650080517e-06,66.82551830559616,0.9141569562969578
46200,4.037691116333008,4.051218456087371,1.256673554854757e-06,56.69528874322263,0.9127745096858939
46300,4.056926727294922,4.01218705765729,1.1917292182386774e-06,57.79641371470166,0.8952479643161422
46400,3.8048062324523926,4.015936222340871,1.1284824811079598e-06,44.916545900797544,0.8967972769196085
46500,3.9573190212249756,4.005057346541238,1.0669361100797704e-06,52.31687732564879,0.881208430748833
46600,4.069406986236572,4.002722753067316,1.0070927973917598e-06,58.522247801322486,0.9047075458077554
46700,4.062540054321289,4.00864286638671,9.48955160784295e-07,58.121756158319876,0.9001016207087132
46800,4.229402542114258,4.011769336730833,8.925257433859369e-07,68.67618878366727,0.9045323828650903
46900,4.034916877746582,4.010213937346925,8.378070136022142e-07,56.53822045870878,0.8979893438581964
47000,3.995042562484741,4.01420512731896,7.848013650076258e-07,54.32815291578358,0.8853442219730073
47100,3.95015549659729,4.015663011089275,7.335111162409592e-07,51.9434432355634,0.8629441298694318
47200,4.119246482849121,3.9798812054730126,6.839385109038521e-07,61.51287379150092,0.9071453342801603
47300,3.933783531188965,3.973010653281323,6.360857174626533e-07,51.09995063636639,0.8800368298199693
47400,3.85620379447937,4.026516219330177,5.89954829153574e-07,47.28550472334614,0.8760704310955527
47500,4.22255802154541,4.006045559731356,5.455478638911071e-07,68.20773818563296,0.8921918985083294
47600,3.959742307662964,4.0236966353173464,5.028667641797702e-07,52.44380983975426,0.9139542264856231
47700,4.0238189697265625,4.041398280508359,4.619133970291412e-07,55.91423336846862,0.8810496676751649
47800,3.93347430229187,3.9903099166542217,4.226895538721598e-07,51.08415149789049,0.8996201814173246
47900,3.9183146953582764,3.983061497988972,3.8519695048680363e-07,50.31557620931984,0.8839753314967725
48000,3.9916577339172363,4.0024979943375785,3.4943722692099224e-07,54.14457230150283,0.9038869996399538
48100,4.160910606384277,4.033558431592213,3.154119474208894e-07,64.12989310971251,0.8942266396957926
48200,3.992201566696167,4.0335846283407895,2.8312260036243763e-07,54.174025902912604,0.8768613668410024
48300,4.037993907928467,4.013673494288493,2.525705981862903e-07,56.71245819940854,0.875034416808352
48400,3.8766369819641113,4.022364136848934,2.2375727733599418e-07,48.261637092252684,0.8661630441458934
48500,4.294954776763916,4.0581336291169094,1.9668389819954338e-07,73.32889819996386,0.9242447938011296
48600,3.982316255569458,4.03699373919795,1.7135164505424962e-07,53.641137027497614,0.9178855518076833
48700,4.051868915557861,4.025499424631391,1.4776162601492617e-07,57.50482834859696,0.8755216262620914
48800,4.004420757293701,4.004603155372646,1.259148729854287e-07,54.84004949858372,0.9220149160376244
48900,4.153209209442139,4.059497338922176,1.0581234161351372e-07,63.637900294732304,0.8922335102743676
49000,4.087208271026611,4.0403369705196885,8.745491124901861e-08,59.57334670003183,0.8764150596021869
49100,4.1625847816467285,4.057147405714271,7.084338490542131e-08,64.23734771416235,0.9335750311549064
49200,3.9431135654449463,3.997695739891686,5.5978489224695064e-08,51.5789459730439,0.8928244201609716
49300,4.166817665100098,4.074471754179405,4.2860874445538326e-08,64.50983321321978,0.9181497728915841
49400,3.945124387741089,3.9921173659388445,3.149111437491303e-08,51.682766414865284,0.925501018470421
49500,4.1703033447265625,4.075412050130258,2.1869706362958044e-08,64.73508617632201,0.9116211344265821
49600,3.9491348266601562,4.0333970074221055,1.3997071281228737e-08,51.8904531719044,0.9205082215817965
49700,4.005006790161133,3.997374405947918,7.873553504289534e-09,54.872196988864374,0.8770080757933367
49800,4.072001934051514,4.044479770994251,3.499420894641503e-09,58.67430718813923,0.883856290479027
49900,4.025991916656494,4.007503325514463,8.748647910161723e-10,56.03586413094342,0.8887293228594323
50000,4.0736260414123535,4.042481942103308,0.0,58.76967798758087,0.9008215468263647
